日期,王者荣耀,lol,原神,绝地求生,和平精英,英雄联盟,穿越火线,cf,逆水寒,剑网3,梦幻西游,dnf,炉石传说,守望先锋,魔兽世界
2021-06-18,67815,30289,49457,5894,35259,22700,6790,11187,29761,1972,9942,30405,6496,3223,8653
2021-06-19,91708,30096,61837,9206,43129,24460,8767,13869,38215,1777,11488,44759,6376,3964,8106
2021-06-20,86861,33696,58623,8067,57059,24974,8306,11455,36061,1950,12568,30105,6267,3605,11066
2021-06-21,70531,28067,48532,5541,14820,21656,6296,10396,34143,2571,14193,29662,5938,3208,8399
2021-06-22,106008,27436,53581,5692,15470,21717,6216,10380,28172,2059,17897,25163,5440,3423,7794
2021-06-23,185829,31805,46960,5928,24240,23901,6287,10464,3657,2166,11972,26122,5497,3701,7456
2021-06-24,83995,44458,47976,5491,29492,29304,6887,10116,47037,2511,11020,58532,5740,3397,7302
2021-06-25,86378,33521,50737,6557,42597,24352,8339,10265,21124,2515,12049,42198,5467,3635,7118
2021-06-26,109580,36217,59058,9664,80530,26875,10386,12028,23384,2068,11480,40532,5898,4369,7500
2021-06-27,89313,31980,55678,9728,61122,24460,9815,10424,22509,1887,11526,43012,5686,4117,7096
2021-06-28,70562,28307,47612,7019,39175,21742,8501,11423,29152,2370,13612,28359,5216,3531,7414
2021-06-29,71340,28501,52377,6795,44230,22096,8164,9873,27572,1848,18338,23268,5300,3487,7278
2021-06-30,79401,30641,54345,7843,44686,23359,8045,9760,47298,1869,13624,23167,5303,3591,9463
2021-07-01,79309,29615,57296,8322,31614,22691,9251,13529,40893,1896,13532,23234,7127,3714,10790
2021-07-02,81067,30905,57121,7997,31989,22790,9169,12828,40665,1650,12872,18487,25257,3685,9164
2021-07-03,88706,30860,61168,8660,50295,24342,10165,14878,44019,1842,11309,16666,9088,4120,8597
2021-07-04,81612,32216,59455,7968,27742,24733,9328,11181,33753,1735,10941,15752,7337,3911,7528
2021-07-05,77985,28622,54119,7131,41998,22612,8032,10134,29425,2348,12436,16615,6550,3493,7514
2021-07-06,77625,26282,54003,7086,47000,21269,8026,10226,29309,2166,14749,17967,6040,5127,7037
2021-07-07,76689,30960,55211,12221,49988,23826,8417,10022,40559,2032,10481,25064,7021,4395,7325
2021-07-08,77861,43776,55683,8529,55118,29467,8712,10005,40115,2356,10477,43574,6660,4106,7606
2021-07-09,79343,44041,67523,8293,54528,27903,9210,9614,7697,1906,10962,27596,6085,4104,6680
2021-07-10,80972,36578,70716,8195,55760,26791,10392,13349,58344,1937,10516,24769,5776,4221,6816
2021-07-11,80231,29060,63089,8047,54733,23717,9704,10595,38390,1783,10114,20756,5619,4021,6747
2021-07-12,81520,26917,61884,7771,58332,22183,9108,10000,42695,2589,11899,19836,5556,3790,6704
2021-07-13,86200,24743,59959,7818,55217,21969,9247,10152,32316,2024,15237,19240,5674,3968,6922
2021-07-14,78064,23984,58419,8135,58204,21359,9396,9579,20502,1890,11541,19278,5440,4542,6710
2021-07-15,77011,25248,59709,7644,50475,22618,9989,11603,6085,2469,14697,20264,5788,3979,6727
2021-07-16,78103,31215,59026,8158,60337,28364,9948,11509,25048,2196,14252,17100,6761,4174,6633
2021-07-17,78493,33981,61849,8161,61997,33071,10261,12564,31263,1939,12434,15762,6434,4260,6682
2021-07-18,77221,32638,63423,8318,61150,30854,10363,11015,31097,2124,12335,15571,6632,4124,6636
2021-07-19,78446,28827,68015,8054,52605,28412,10138,10585,37409,2708,16100,15291,6105,4405,6926
2021-07-20,78476,29840,71771,8796,53135,37261,10238,10313,44038,2273,20910,15064,6263,4472,7794
2021-07-21,78384,30846,130924,9316,52263,29545,10811,13334,31340,2263,12559,16417,9804,4707,6599
2021-07-22,81694,42469,99549,8102,70006,34188,10626,12662,80166,3041,12293,19612,8951,4393,6868
2021-07-23,77355,52589,91623,7497,89265,37936,10377,13979,29190,2454,11480,14554,7995,4277,7029
2021-07-24,76501,40117,85749,8156,62834,31900,11289,15333,63168,2126,10750,15155,8047,3925,6631
2021-07-25,75882,30906,84613,8500,66047,26715,10532,12251,62882,2147,10507,13141,7499,4212,6271
2021-07-26,79037,25440,78009,8685,67217,23246,10214,11859,39224,2539,13888,13832,7232,4195,6317
2021-07-27,91370,28350,73489,8877,42797,24641,10060,10696,42267,2307,20218,13503,8266,4235,6560
2021-07-28,98935,29293,71332,9466,50198,25302,9950,10855,39719,2434,12360,20554,18374,4181,6556
2021-07-29,92472,26299,67427,8822,54168,24560,9475,9967,57438,2794,11324,15547,10097,4070,6570
2021-07-30,92068,25502,66764,9183,55472,24071,9445,10453,37346,4617,10927,13711,9486,4153,7417
2021-07-31,89474,28897,69166,9362,59780,27647,9694,11806,40678,2976,11525,12999,12588,4071,7088
2021-08-01,87623,25613,72522,9391,58422,26747,10354,14417,42786,2551,13993,15434,10356,4127,6386
2021-08-02,90701,23747,73531,9271,56375,24048,9223,10759,37645,2844,21588,15055,9543,4076,6791
2021-08-03,109967,26081,73136,9327,57424,25318,18671,20065,38874,2458,19867,13552,13573,4314,6903
2021-08-04,108535,25183,91157,13888,55801,24936,10085,12877,32939,2293,12546,17519,20510,4326,6682
2021-08-05,101698,29068,92109,10321,57929,24972,10596,13985,17018,2494,11594,22586,10415,4703,6654
2021-08-06,147439,26890,82288,10081,60815,23736,32936,32761,64316,2146,12006,15572,9027,4615,6580
2021-08-07,98018,27163,82433,10026,62175,24576,30342,46775,24041,2004,11990,13135,8154,4808,6626
2021-08-08,97775,27107,87014,10773,63640,24595,48621,55495,56291,2069,12946,12409,7784,4589,6755
2021-08-09,95442,23775,88808,12228,64545,22216,11217,13432,29200,2418,16500,13015,7727,4824,6949
2021-08-10,95298,21149,100209,14965,63626,20679,18514,20277,34090,2027,19783,12607,7543,4631,6738
2021-08-11,104245,28319,90432,13228,60855,23417,19757,21337,30465,1839,13204,13028,8060,4641,6902
2021-08-12,94762,40214,83262,12188,61293,30064,16932,18226,41030,2047,13204,14424,6875,5010,7320
2021-08-13,222763,33080,80877,12187,64189,26221,10387,12121,59341,1860,14478,12364,8198,4489,6981
2021-08-14,98509,29831,78163,12301,64015,25621,10857,14694,38432,1679,12718,11314,7083,4357,6528
2021-08-15,98950,29617,79908,11481,58689,25258,10611,11782,44358,1666,12945,11054,6149,4575,6444
2021-08-16,164413,33464,78742,10659,52789,25404,10173,10662,42156,2343,14563,11634,6393,4363,6435
2021-08-17,101088,33654,78696,14565,69512,25453,9899,10567,28709,1965,15984,11621,10786,4126,6590
2021-08-18,97362,28888,80608,12318,59513,23686,9817,10326,45337,2138,12303,14102,11384,4160,6655
2021-08-19,94854,37184,77913,11137,63698,29093,10037,10281,42365,2707,11730,17047,7922,4142,6830
2021-08-20,96743,35578,87336,12006,69045,29774,9671,9980,39877,2200,11604,14233,6506,4311,6537
2021-08-21,99211,38091,90833,11274,65416,32562,9918,12405,34485,1706,11484,13791,6876,4226,6519
2021-08-22,98199,37052,84580,10672,65622,32823,9975,10240,28760,1819,11871,13577,6195,4503,6419
2021-08-23,98891,30673,82740,10864,63359,28935,9341,9761,38974,2150,14126,12593,6031,6271,6552
2021-08-24,114024,27407,80887,10860,95298,28591,9461,8962,36976,1751,16580,12926,6038,5842,6651
2021-08-25,89853,31363,75932,11148,164250,27066,9207,8961,33607,1831,11347,15396,6366,6402,6396
2021-08-26,87453,50367,77836,12556,145662,39352,9257,9153,28459,2377,11096,15309,6264,6363,6489
2021-08-27,85302,35449,76010,17696,97691,30431,9648,8971,27677,10422,11363,12708,5299,5464,6023
2021-08-28,96648,30188,75353,16332,75870,28283,9617,10843,29199,12671,11024,11573,5893,4715,6928
2021-08-29,89273,30687,73905,13299,31887,26842,8901,9583,30908,12193,11738,10924,5785,4430,6229
2021-08-30,85215,26946,77950,11968,30925,23552,8456,9502,38893,5673,12827,12251,6220,4065,6360
2021-08-31,86760,26876,84004,12259,45405,25608,7938,9684,31916,2389,15470,13372,16854,3954,6411
2021-09-01,75683,25741,133072,20473,58941,25027,6918,11534,31226,2203,13160,15388,34222,3369,7104
2021-09-02,71041,41244,95382,17915,29724,31759,6123,9403,32902,2197,12513,18633,14956,3022,8783
2021-09-03,78672,58728,97773,17216,43672,47102,6464,10306,28429,2087,11180,14709,12427,3152,6405
2021-09-04,113234,48100,122584,28611,92289,48383,11579,18818,30826,1765,11503,12028,10163,4251,6441
2021-09-05,94985,42652,104277,19650,64709,39566,8778,11227,39116,1724,11207,11198,9127,3848,6071
2021-09-06,63611,33714,74211,9356,37897,29658,5580,8797,28373,2096,13156,12210,8210,2933,6306
2021-09-07,59772,30515,68056,9080,18102,27425,5035,8099,31096,1725,15673,12131,8873,2792,6088
2021-09-08,108221,62567,127082,22621,41403,51500,9790,15673,66997,3254,21128,32077,16298,6389,11996
2021-09-09,60005,37653,63458,8152,17500,28839,5357,9322,29440,2022,10190,14773,8839,2850,6183
2021-09-10,74908,33660,77988,11230,29452,26053,5816,7977,32090,1708,10725,11833,8509,2932,5872
2021-09-11,101365,34313,106570,19226,117360,29158,8739,11006,29491,1490,11095,11026,7878,3733,6041
2021-09-12,86966,69534,83066,14768,57279,40657,7639,9546,34193,1455,11097,11446,6988,3574,5798
2021-09-13,63597,108877,56189,6831,26229,77340,4912,8501,32033,1764,14589,26751,6788,2818,5861
2021-09-14,59543,33359,54021,6382,29851,29976,5719,11949,29567,1593,17130,32122,6000,2674,5738
2021-09-15,54245,34703,53057,7275,44207,62689,5183,10097,22963,1545,10551,22105,5745,2708,5900
2021-09-16,53772,26975,55086,6143,22382,32051,5088,9464,35635,1832,10427,19700,5697,2783,7136
2021-09-17,102632,23768,52342,6191,14326,24202,5157,9578,26534,1458,10519,17585,7224,2765,6179
2021-09-18,73365,25143,72193,9482,20238,27324,6155,11024,2789,1434,11299,15311,6651,3116,6461
2021-09-19,123474,30277,105163,17056,45703,32797,9694,14855,24578,1432,11496,14631,6604,4188,6360
2021-09-20,102881,29225,104207,15699,59668,30428,9270,10963,34296,1644,11966,14259,6678,4026,6601
2021-09-21,89084,23694,94159,12434,88452,23898,8302,9757,37792,1416,13433,13474,8714,3550,6014
2021-09-22,68617,32099,58081,5928,25745,23357,4777,8520,32602,1538,10665,15273,13975,3123,6017
2021-09-23,99309,35536,51274,5207,24861,25779,4678,9408,33746,1962,10337,14198,7096,2747,6136
2021-09-24,63195,47818,57276,6305,30098,32908,5802,9203,37877,1557,11439,14482,5706,3051,5845
2021-09-25,83466,40233,76916,10133,47097,29727,8111,10264,38202,1452,10104,12997,5517,3823,5866
2021-09-26,53590,64966,54368,5861,25434,41119,5618,9184,38745,2302,10252,12520,5292,3800,5778
2021-09-27,48224,25836,53951,8617,28501,19741,4993,8688,42277,2104,11792,12544,5431,2687,5623
2021-09-28,50902,22563,64008,6650,23192,18912,5158,8876,33732,2165,15994,13624,5136,2752,5628
2021-09-29,53213,23959,57189,6723,23881,20915,5705,10935,31673,2280,10737,12941,5260,2959,5640
2021-09-30,70871,32513,100942,9130,35973,27768,7125,12390,34863,1804,10117,12996,5811,3491,5906
2021-10-01,101799,27082,118236,15278,65399,30626,10669,13915,40905,1409,10231,12562,6215,4173,6412
2021-10-02,87769,22725,105242,14266,61971,26545,9944,10874,36582,1369,11365,11013,5600,4004,5840
2021-10-03,81281,22104,108515,13734,59358,25526,9375,9452,34871,1424,12491,10580,5379,3613,5666
2021-10-04,75604,23915,97150,12887,54655,26667,8709,9031,36877,1430,14020,10640,5519,3515,6006
2021-10-05,72760,46612,86722,11692,52335,36981,8374,8520,37436,1411,15473,10438,5196,3325,5894
2021-10-06,68495,51526,79836,15481,50404,36620,7941,8659,36652,1473,12479,11211,5399,3327,6113
2021-10-07,59854,48367,66573,10145,42306,33452,7108,8047,37077,1480,12108,11350,5319,3071,6111
2021-10-08,118060,78836,46974,7426,25910,181065,4898,7989,31473,1423,13675,11275,4832,2710,6038
2021-10-09,103983,47420,53642,8279,30375,67624,4949,7572,34459,1689,13023,10470,4603,2690,5905
2021-10-10,70926,37304,73420,12981,41724,62533,7083,7398,31248,1382,12684,10019,4535,3036,5442
2021-10-11,58297,68425,65845,6021,21887,71873,4160,6770,36262,1613,13394,10007,4417,2559,5506
2021-10-12,55897,72590,61919,5567,21634,61900,4181,6939,36014,1372,15922,9607,5841,2635,5384
2021-10-13,49094,75784,82398,5901,22695,59502,4538,6973,35879,1406,11880,12639,14836,3092,5437
2021-10-14,49823,54987,60238,5726,20532,44639,4402,7060,34915,1605,11753,14603,8224,2535,5488
2021-10-15,62453,62251,72472,7631,28063,50060,5143,7272,21992,1674,9420,10918,7538,2686,5288
2021-10-16,87361,79224,96017,13519,48806,62905,7649,9197,41610,1396,9237,9921,7900,3656,5277
2021-10-17,67730,67801,68584,10488,36841,53565,6487,7801,39104,1531,9224,9182,6725,3488,5097
2021-10-18,48752,74862,42708,5075,18346,51791,4043,6870,42061,2224,13835,9360,6280,2396,6084
2021-10-19,44231,62330,41749,5671,18515,43598,4045,7335,41191,1588,15438,9252,6267,2446,5379
2021-10-20,47174,36880,41840,6394,17311,30071,3747,6972,40408,1653,10423,10095,6463,2306,5057
2021-10-21,41241,43097,43049,5778,13824,33339,4009,6740,37228,1596,9487,10145,5210,2220,4733
2021-10-22,55595,53020,53357,8152,34191,38784,4281,6878,32621,1703,9159,9336,8049,2571,5301
2021-10-23,76095,66794,74074,13206,47191,52906,6905,8496,36130,1518,8590,9077,6824,3804,5127
2021-10-24,65103,58073,60248,10622,40076,45227,6202,7272,36330,1574,8668,9206,5998,3085,4912
2021-10-25,50752,46828,38123,5074,19704,33663,3784,6226,34782,1968,10722,10504,5169,2418,5279
2021-10-26,44879,35321,37580,5179,20928,27261,3974,6672,34206,1762,13406,9565,5619,2456,5489
2021-10-27,44084,28732,37704,5580,19968,34035,3798,6090,30511,2861,10018,11420,5786,2617,5418
2021-10-28,47480,26561,39778,5918,20833,31590,3933,6390,32612,7744,9508,11893,4774,2512,5389
2021-10-29,58778,34732,57342,9680,30390,34687,4582,6974,31094,2877,9901,9939,6447,2757,6451
2021-10-30,160134,68053,76000,15934,51037,58656,6990,8506,38118,2180,9451,10264,5831,3303,5317
2021-10-31,79585,89500,61821,11878,41145,73210,6315,8031,38598,1988,9569,7996,5239,3096,5097
2021-11-01,49924,71322,48916,5914,21486,63793,4486,8595,38302,2342,12262,7305,5446,2418,5088
2021-11-02,45066,31300,61269,5739,22279,34144,4564,8585,34542,1950,13183,7406,7267,2460,6202
2021-11-03,44239,33294,58660,8034,22545,33902,4225,7334,33406,1947,14006,7582,17679,2584,5866
2021-11-04,43991,54029,55138,6242,23442,43110,4042,6885,33702,2638,10897,8891,7442,2594,7921
2021-11-05,56710,112113,69162,8665,31589,104729,4731,7327,30169,1929,10800,8341,9053,2836,6357
2021-11-06,232623,258315,87515,16349,52556,294651,7676,9841,35149,1802,10088,8492,9744,3774,6626
2021-11-07,89656,257079,68928,13917,47453,427997,7444,8379,34816,1772,10302,7848,9893,3734,8127
2021-11-08,55112,76298,44539,6796,24510,114220,4616,6476,31155,2390,12731,7521,7169,2648,6827
2021-11-09,48499,49435,42963,6309,23480,69954,4453,6504,35869,1696,13911,8149,5808,2480,6731
2021-11-10,46701,41619,42051,7771,74063,50486,4007,5912,34005,1517,10635,9648,5753,2669,6539
2021-11-11,45442,126467,42023,30080,70350,82921,4081,6002,33274,1817,10940,9586,5297,2494,6408
2021-11-12,54107,72568,62435,21920,78435,60112,5539,9490,30125,1560,10859,8712,5502,2645,8144
2021-11-13,73361,56419,85898,24982,54329,58648,6864,8861,32809,1426,10634,8398,5676,3116,7061
2021-11-14,62601,43572,68850,18189,43390,51839,6041,7416,34393,1466,10884,8641,5263,3015,6739
2021-11-15,48250,36527,44414,9055,24217,42378,4132,6749,35861,2040,12526,9855,5345,2590,7983
2021-11-16,47238,32891,44035,8652,24624,38107,4120,6650,31963,1600,13927,9733,5201,2572,8432
2021-11-17,45174,40417,42999,8873,22925,39156,4056,6621,31071,1731,11774,14506,15884,2538,11160
2021-11-18,45314,51122,43185,7934,22463,41541,4285,7285,40388,2271,11331,17266,8032,2512,8767
2021-11-19,54604,38133,54523,11786,31644,36442,5136,8806,44669,2065,11553,12532,7239,2851,9425
2021-11-20,77247,38675,81291,20841,53149,44734,7819,11362,40041,1753,12282,11236,7649,3390,7658
2021-11-21,64511,34246,66192,14937,42734,44295,6342,8211,43135,1616,12022,10749,6369,3204,7221
2021-11-22,47963,29351,46953,7680,21630,35469,4168,7221,40680,2075,13341,12347,6227,2417,6864
2021-11-23,46600,25669,47857,7317,20538,29562,3984,6835,36910,1666,14266,10640,6023,2368,6716
2021-11-24,41640,23462,67659,7027,20060,26739,3776,6374,38438,1514,11114,10635,6365,2352,6255
2021-11-25,42376,23541,50052,6815,20450,25125,4106,6967,41136,1691,10805,11488,7482,2466,6263
2021-11-26,56896,24060,65110,9875,29935,25954,4846,7242,40795,1522,11199,9965,5788,2713,6157
2021-11-27,82684,23850,89432,17123,49009,29193,6985,8722,43695,1502,10574,9432,5859,3304,6233
2021-11-28,66382,21008,68334,13391,24720,26355,6359,7516,40912,1563,10644,9480,5375,2892,6013
2021-11-29,47556,19653,43169,6832,20515,22404,4405,7891,43137,2110,15559,10524,5426,2496,6370
2021-11-30,43698,19078,41681,6618,20504,21544,4469,7812,39799,1749,18371,11112,6263,2375,5974
2021-12-01,40235,18852,41273,8594,48074,21576,5246,11420,38490,1708,14742,12847,9669,2655,5777
2021-12-02,41180,17962,39743,6348,19915,20871,4629,9350,34587,2050,13849,14009,6315,2593,5609
2021-12-03,55266,19644,53709,8464,91570,21720,5426,9874,32543,1660,13675,11474,6628,2925,5591
2021-12-04,72021,20047,80252,15129,47590,25098,8532,15949,36963,1562,11211,10554,8371,3227,5780
2021-12-05,59868,18100,64012,11974,38689,23299,7259,11839,37946,1573,10583,10025,5946,2920,5653
2021-12-06,42580,17205,40795,6685,20162,20123,4663,9120,35823,1879,12464,11457,6147,2450,5730
2021-12-07,45126,16956,40170,6510,19993,19898,5360,8853,35521,1805,14430,11709,8413,2328,5798
2021-12-08,41038,19705,38209,7004,20014,21051,4603,8232,39531,1847,12014,13835,11500,2490,5964
2021-12-09,41132,31847,40097,6618,12001,27834,4474,8569,37111,1813,11898,15618,7065,2705,6710
2021-12-10,51379,26453,66061,13406,27771,24955,5116,8468,35003,1652,12525,11272,6691,2756,6314
2021-12-11,72631,22707,90237,20766,49112,26530,7451,11495,34837,1559,11829,10688,7105,3302,5855
2021-12-12,60406,20159,73521,15862,41486,24764,6670,9727,37358,1552,11556,10290,6286,2994,5803
2021-12-13,52103,17424,47846,7203,20769,20629,4615,9302,38701,2354,13693,11395,5706,2428,6103
2021-12-14,42841,16418,52164,6834,21818,19991,4286,8026,38574,1622,15135,11670,5215,2544,5812
2021-12-15,37889,20150,51851,8150,19966,22573,4331,7931,39786,1578,11781,14941,5241,2657,6265
2021-12-16,39778,24020,55370,7208,20658,23619,4282,7730,38958,2069,12458,20208,5642,2929,7360
2021-12-17,51165,27751,66676,9963,28363,25176,5030,8147,31159,1676,12071,16774,5450,3714,7078
2021-12-18,65732,28313,89830,17458,47624,26634,6855,9037,36666,1497,11419,14961,5262,3221,5764
2021-12-19,51312,22035,72908,12863,39026,23157,6157,7244,35002,1541,11658,26716,5135,2885,5568
2021-12-20,38821,19039,86267,6848,20516,19195,4302,6622,34315,2056,14506,21028,4870,2394,5573
2021-12-21,38135,20053,59440,6184,20881,17308,4079,5050,31621,1560,13117,13958,9297,2329,5375
2021-12-22,36394,26551,53834,6361,20945,25294,4132,7320,31096,1543,11753,16612,6259,2456,5581
2021-12-23,37438,63640,50572,6217,21825,45275,4350,7162,21563,1783,11614,16478,6111,2581,5919
2021-12-24,48221,46716,61537,8781,30059,42866,4896,7407,30360,1617,11828,13378,5731,2691,5448
2021-12-25,69646,36154,86206,15447,50206,35402,6991,9239,33447,1597,11217,12235,5663,3333,5537
2021-12-26,55525,35307,86648,12256,43357,32496,6056,7967,35627,1652,11161,12696,5431,3194,5353
2021-12-27,41341,24951,63239,6474,22947,26089,4473,7878,2002,1907,15116,12961,4977,2441,5316
2021-12-28,40539,20943,55114,6503,21996,24663,4614,7912,2012,1880,19173,13995,4755,2442,5644
2021-12-29,38029,18435,53847,6226,21983,21636,4514,7914,2043,1980,12234,14731,4882,2444,6021
2021-12-30,40469,18428,57233,6424,22260,19239,4722,7693,2133,1978,11898,18209,4937,2622,5536
2021-12-31,64272,21350,98856,9731,35894,20254,5735,9154,2177,1593,12831,13853,5634,2868,5361
2022-01-01,78522,28556,125559,14973,50178,25208,8148,14105,2154,1427,13334,13143,6086,3443,5423
2022-01-02,65591,21763,101601,13494,44722,22231,7033,9726,2296,1479,13372,11669,5927,3516,5571
2022-01-03,55837,19671,82240,10457,34893,19372,6232,8725,2101,1771,16033,12139,5755,3059,5808
2022-01-04,43441,19274,66089,6869,21597,17712,4595,8450,1986,5513,19818,12842,4789,2550,6138
2022-01-05,63599,22509,123546,6917,21774,19157,5571,12365,2077,3303,15118,13994,4484,2459,5887
2022-01-06,106354,44076,92833,7014,23342,32125,4500,8313,2075,1970,15455,16466,4088,2649,6334
2022-01-07,65795,25563,95302,8464,28508,22799,4786,8224,2083,1633,12521,13380,4304,2821,5673
2022-01-08,70710,25218,116946,12280,42020,23068,6359,9895,2296,1581,12031,12507,4587,3145,5739
2022-01-09,58775,22001,100004,11011,37956,21655,5941,8850,2640,1603,11999,12334,4604,2982,5714
2022-01-10,48644,26272,77569,9178,29033,22374,4648,8084,2367,1982,15345,19163,4443,2627,5927
2022-01-11,52145,25841,80365,21515,29745,22334,5320,10568,2431,1624,17492,13795,4560,2701,5996
2022-01-12,55578,29464,82471,26357,44401,23758,5217,8635,2903,1669,12312,14808,4665,2737,6265
2022-01-13,52060,30582,85629,17309,41169,25291,5486,8530,3184,2257,12536,14626,5066,2756,6387
2022-01-14,57508,27963,101117,15351,48053,23521,5573,8891,2581,1879,13059,12868,5157,2872,6967
2022-01-15,64310,28672,119332,18749,53909,25167,6558,10367,2635,1730,11641,12225,5008,3056,6099
2022-01-16,59257,30081,108876,16946,50961,26086,6382,8681,2857,1692,12047,11500,4764,3105,5894
2022-01-17,68662,26728,98283,14856,48020,22741,6045,8488,3079,2839,20746,12676,4726,2979,6396
2022-01-18,65696,35113,101837,14104,50043,26042,6522,10119,3339,1748,24728,13153,5200,3792,7398
2022-01-19,61598,39801,110086,15119,49475,29311,7207,9602,4251,1665,15267,25372,8057,7352,10174
2022-01-20,63228,49583,110956,13829,50194,36791,6881,9120,22345,2074,14196,43955,7382,4412,8306
2022-01-21,66165,55284,113062,13514,52061,34440,7067,8994,17240,2018,14069,22362,7851,3783,6911
2022-01-22,65704,38243,117600,14177,54068,30389,7492,10820,13176,1505,13177,20304,6855,3548,6693
2022-01-23,62662,32276,114645,14910,53565,28131,7168,9065,13273,2174,12636,16093,5485,3412,6275
2022-01-24,70897,29433,116199,17097,54167,25755,8623,10392,11795,2835,15993,15311,5621,3507,6723
2022-01-25,80470,28826,139323,16769,58806,26493,6909,8631,11546,1983,17833,13735,7811,3790,6905
2022-01-26,74360,32019,132883,16499,60067,27590,7049,8717,25148,1771,12441,15160,16751,4275,22712
2022-01-27,81892,30788,134753,16247,60031,27429,7408,10881,43473,1921,30014,17939,12376,4132,16886
2022-01-28,79724,28341,133126,16239,64054,25285,7676,13194,25401,1541,27034,14166,8355,3941,10309
2022-01-29,678093,23816,129359,14828,63487,22911,7590,11350,9802,1573,11702,13427,8173,3685,8549
2022-01-30,801454,22481,125427,14812,61705,21865,6947,9187,6421,1464,10850,10879,7038,3659,7669
2022-01-31,756977,19030,129974,14420,268084,20409,7343,8668,2861,1535,11662,9921,6400,3262,6201
2022-02-01,83312,18345,129030,15791,251434,20845,8636,12333,2719,1378,14506,9722,6276,3592,6427
2022-02-02,78096,17909,125082,15838,221848,20266,7695,9483,3067,1430,9604,10475,7372,3526,6360
2022-02-03,75625,17374,119168,15489,69763,19735,7372,8709,2938,1418,9361,12467,6669,3693,6323
2022-02-04,72415,16104,132236,15342,68181,18268,7161,8101,2608,1471,9712,10031,5941,3650,6224
2022-02-05,68650,15809,124856,15540,67012,18059,6763,7716,2655,1427,9132,10002,5493,3616,6110
2022-02-06,65385,16608,117782,16312,64964,18384,6741,7750,2836,1565,9535,10430,5479,3521,6389
2022-02-07,66375,17655,115899,17001,63166,18595,7046,8315,2724,1926,13118,13366,5744,3693,7509
2022-02-08,65168,17458,114406,17348,142693,18653,6499,8578,34513,1636,15322,13657,5683,3533,7536
2022-02-09,76912,18117,118331,18028,82157,18330,6610,8133,31766,1789,12171,14834,8775,3483,7551
2022-02-10,69824,20083,112221,19380,68445,18641,7247,8265,33284,2131,14131,16319,5772,3344,7872
2022-02-11,67562,21614,110296,17843,61529,19891,7460,8656,29055,1857,13761,12336,6994,4272,8544
2022-02-12,69439,22666,112614,17327,61287,21100,7328,8442,30667,1530,12524,11669,6461,3618,7494
2022-02-13,66144,22142,105976,16891,54712,20719,7383,7932,26280,1642,12675,12948,6237,3303,7144
2022-02-14,67697,21062,105692,17054,31979,18946,6641,7857,30755,2154,13732,11644,6244,3260,7467
2022-02-15,69431,26879,111360,17128,29952,21188,6530,8783,34977,1722,17575,11307,6297,3227,7148
2022-02-16,53772,31910,154292,18621,27215,22398,6094,7964,32843,1673,14474,13604,11344,3544,7402
2022-02-17,49185,48922,103737,13444,43156,30818,5603,7847,35903,2258,13211,15712,6596,4202,7590
2022-02-18,54824,35656,117269,14716,47321,24463,5795,7732,33440,2049,13700,12920,5948,4043,7689
2022-02-19,64235,31139,134600,20068,57975,22879,7284,8568,35201,1488,13120,11258,6148,4216,7719
2022-02-20,55657,28014,108385,17502,51002,21549,6480,7776,34252,1483,12922,11074,5643,3386,7398
2022-02-21,45307,25394,81715,12969,36863,18937,5311,7660,2251,1818,15567,17617,5418,2950,7989
2022-02-22,57368,23968,81967,12582,38424,17835,6564,7927,37268,1555,17119,14697,5588,2971,7910
2022-02-23,45297,74818,79250,15311,37247,50100,6412,8252,14501,1513,13690,16776,5254,3359,8315
2022-02-24,44051,29472,75954,12563,46223,21314,6245,7570,14835,1946,12199,21239,4936,2904,9906
2022-02-25,51945,24125,94434,15566,106934,19558,6732,8446,55959,1462,12159,12662,4882,2797,7967
2022-02-26,65502,24937,129416,21643,84076,22083,8925,9724,47788,1447,11154,10362,5081,3385,8011
2022-02-27,56910,23952,104496,17832,52132,20985,8097,8483,35119,1406,11373,9196,5205,3119,7379
2022-02-28,43714,22616,68009,10052,33165,18532,5578,8016,34415,1898,16996,10781,5329,2627,8199
2022-03-01,43252,33863,67973,9775,20460,23344,5703,8576,36033,1613,18951,11801,5247,2682,7654
2022-03-02,43013,28334,67252,9161,16627,21560,5153,8317,33220,1669,15632,13197,4837,2564,8123
2022-03-03,43361,32534,70444,10546,16267,23830,5163,8127,32222,2215,14928,15538,5465,2716,8664
2022-03-04,51179,27637,93090,13511,22432,21516,6244,8154,35577,1556,14292,10990,7049,2936,7644
2022-03-05,70875,27342,135869,24020,48319,23642,9064,10792,37093,1608,13152,10395,6022,3624,7863
2022-03-06,72144,24705,111101,19263,46414,22220,8563,9029,36009,1566,13446,9980,5171,3335,8006
2022-03-07,43974,22157,75881,9454,30451,19599,5419,8144,34700,2116,14626,10481,4883,2731,7616
2022-03-08,44175,25495,88114,9341,29267,21239,4998,7812,33386,1558,15678,10097,4670,2733,8347
2022-03-09,46373,23904,86852,9309,28215,20350,4916,7725,55282,1611,12591,12099,4363,2837,8263
2022-03-10,48479,22124,80595,8876,28951,19019,5037,7325,48657,1949,12187,15569,4520,2886,7530
2022-03-11,54319,25383,109091,13247,38882,20907,5562,7841,48328,2029,13133,10192,4934,6089,7567
